iter	Passed	Remaining
1030	13830	26414
1031	13840	26393
1032	13852	26377
1033	13864	26360
1034	13876	26345
1035	13886	26324
1036	13897	26306
1037	13908	26289
1038	13919	26271
1039	13931	26255
1040	13941	26234
1041	13951	26215
1042	13961	26196
1043	13970	26174
1044	13980	26154
1045	13990	26135
1046	14012	26137
1047	14031	26135
1048	14047	26126
1049	14067	26126
1050	14089	26127
1051	14103	26115
1052	14117	26104
1053	14131	26090
1054	14147	26083
1055	14162	26071
1056	14180	26067
1057	14232	26124
1058	14255	26127
1059	14275	26127
1060	14292	26119
1061	14306	26108
1062	14326	26106
1063	14343	26098
1064	14363	26096
1065	14377	26085
1066	14397	26082
1067	14415	26076
1068	14432	26071
1069	14451	26066
1070	14468	26059
1071	14483	26047
1072	14502	26045
1073	14521	26041
1074	14546	26048
1075	14565	26043
1076	14584	26040
1077	14602	26035
1078	14622	26033
1079	14649	26043
1080	14674	26051
1081	14697	26053
1082	14723	26061
1083	14752	26075
1084	14815	26149
1085	14846	26166
1086	14874	26177
1087	14904	26191
1088	14928	26197
1089	14949	26195
1090	14975	26202
1091	15008	26222
1092	15039	26240
1093	15076	26266
1094	15103	26275
1095	15133	26290
1096	15161	26300
1097	15200	26330
1098	15258	26393
1099	15278	26389
1100	15298	26386
1101	15320	26387
1102	15343	26387
1103	15365	26388
1104	15388	26390
1105	15409	26388
1106	15429	26384
1107	15443	26370
1108	15464	26369
1109	15485	26367
1110	15504	26361
1111	15528	26364
1112	15557	26375
1113	15580	26377
1114	15604	26380
1115	15640	26403
1116	15664	26407
1117	15692	26415
1118	15721	26428
1119	15749	26436
1120	15774	26441
1121	15798	26443
1122	15823	26446
1123	15848	26452
1124	15869	26449
1125	15886	26439
1126	15919	26457
1127	15971	26506
1128	16011	26534
1129	16032	26532
1130	16052	26526
1131	16075	26527
1132	16104	26538
1133	16127	26537
1134	16147	26532
1135	16164	26524
1136	16184	26518
1137	16201	26509
1138	16218	26498
1139	16236	26491
1140	16266	26502
1141	16317	26548
1142	16345	26556
1143	16373	26563
1144	16408	26583
1145	16435	26588
1146	16462	26595
1147	16488	26600
1148	16524	26620
1149	16551	26627
1150	16583	26640
1151	16606	26638
1152	16635	26648
1153	16665	26659
1154	16693	26666
1155	16721	26673
1156	16745	26673
1157	16763	26665
1158	16780	26654
1159	16797	26643
1160	16811	26629
1161	16830	26621
1162	16845	26608
1163	16864	26600
1164	16882	26591
1165	16899	26581
1166	16917	26572
1167	16927	26550
1168	16958	26562
1169	16987	26569
1170	17014	26574
1171	17034	26569
1172	17064	26578
1173	17092	26585
1174	17120	26591
1175	17151	26602
1176	17182	26612
1177	17203	26609
1178	17224	26603
1179	17239	26589
1180	17257	26580
1181	17271	26565
1182	17317	26598
1183	17356	26621
1184	17378	26617
1185	17408	26625
1186	17426	26617
1187	17448	26613
1188	17467	26604
1189	17484	26594
1190	17506	26591
1191	17532	26593
1192	17566	26607
1193	17596	26615
1194	17624	26621
1195	17648	26620
1196	17676	26626
1197	17704	26630
1198	17732	26635
1199	17765	26647
1200	17794	26654
1201	17828	26668
1202	17856	26673
1203	17875	26664
1204	17894	26655
1205	17911	26644
1206	17932	26638
1207	17951	26630
1208	17969	26619
1209	17993	26619
1210	18015	26614
1211	18043	26619
1212	18071	26622
1213	18099	26627
1214	18128	26633
1215	18153	26632
1216	18172	26624
1217	18195	26620
1218	18216	26614
1219	18236	26607
1220	18252	26594
1221	18271	26584
1222	18290	26575
1223	18306	26562
1224	18355	26597
1225	18412	26643
1226	18460	26675
1227	18476	26661
1228	18494	26650
1229	18507	26632
1230	18524	26620
1231	18542	26610
1232	18562	26602
1233	18577	26587
1234	18595	26575
1235	18610	26560
1236	18633	26557
1237	18649	26543
1238	18668	26532
1239	18681	26516
1240	18707	26515
1241	18728	26509
1242	18741	26491
1243	18761	26483
1244	18784	26479
1245	18808	26476
1246	18828	26468
1247	18854	26468
1248	18874	26460
1249	18903	26464
1250	18929	26465
1251	18962	26474
1252	18994	26483
1253	19025	26489
1254	19048	26485
1255	19083	26498
1256	19109	26497
1257	19129	26489
1258	19144	26473
1259	19155	26452
1260	19168	26434
1261	19180	26415
1262	19190	26392
1263	19204	26375
1264	19215	26355
1265	19228	26336
1266	19239	26316
1267	19256	26302
1268	19272	26289
1269	19295	26284
1270	19330	26296
1271	19383	26331
1272	19446	26382
1273	19479	26390
1274	19507	26392
1275	19525	26381
1276	19539	26363
1277	19550	26342
1278	19561	26321
1279	19575	26304
1280	19595	26294
1281	19621	26295
1282	19653	26302
1283	19696	26323
1284	19729	26332
1285	19752	26326
1286	19789	26340
1287	19820	26344
1288	19847	26345
1289	19869	26338
1290	19892	26332
1291	19916	26329
1292	19940	26325
1293	19960	26316
1294	19979	26305
1295	19999	26295
1296	20016	26281
1297	20034	26270
1298	20056	26262
1299	20075	26252
1300	20095	26242
1301	20112	26229
1302	20135	26224
1303	20155	26214
1304	20173	26202
1305	20194	26194
1306	20208	26177
1307	20224	26162
1308	20237	26143
1309	20246	26119
1310	20256	26097
1311	20276	26086
1312	20293	26074
1313	20316	26068
1314	20337	26059
1315	20348	26038
1316	20358	26015
1317	20370	25996
1318	20382	25975
1319	20394	25956
1320	20479	26029
1321	20501	26022
1322	20519	26009
1323	20536	25996
1324	20552	25981
1325	20564	25961
1326	20575	25939
1327	20587	25920
1328	20598	25899
1329	20609	25877
1330	20622	25859
1331	20634	25839
1332	20646	25819
1333	20656	25797
1334	20668	25777
1335	20678	25754
1336	20690	25735
1337	20701	25714
1338	20712	25692
1339	20724	25673
1340	20736	25653
1341	20747	25633
1342	20758	25611
1343	20768	25589
1344	20778	25567
1345	20792	25550
1346	20804	25530
1347	20817	25511
1348	20830	25493
1349	20840	25471
1350	20852	25452
1351	20862	25429
1352	20873	25408
1353	20884	25388
1354	20895	25367
1355	20907	25348
1356	20930	25341
1357	20949	25331
1358	20960	25310
1359	20979	25299
1360	20995	25283
1361	21004	25260
1362	21015	25240
1363	21027	25220
1364	21037	25198
1365	21048	25178
1366	21060	25158
1367	21071	25137
1368	21083	25118
1369	21095	25099
1370	21105	25077
1371	21116	25056
1372	21125	25033
1373	21138	25015
1374	21150	24995
1375	21160	24974
1376	21171	24953
1377	21183	24934
1378	21194	24914
1379	21205	24893
1380	21214	24871
1381	21226	24851
1382	21238	24831
1383	21250	24813
1384	21262	24793
1385	21273	24772
1386	21285	24754
1387	21297	24735
1388	21309	24714
1389	21328	24704
1390	21350	24696
1391	21367	24682
1392	21385	24670
1393	21403	24658
1394	21424	24649
1395	21436	24629
1396	21447	24609
1397	21458	24589
1398	21469	24569
1399	21519	24594
1400	21542	24587
1401	21555	24568
1402	21573	24556
1403	21588	24540
1404	21605	24527
1405	21622	24513
1406	21641	24502
1407	21656	24487
1408	21671	24471
1409	21682	24450
1410	21694	24431
1411	21704	24409
1412	21714	24387
1413	21724	24366
1414	21735	24346
1415	21745	24325
1416	21756	24305
1417	21768	24285
1418	21779	24265
1419	21790	24245
1420	21802	24226
