,cumsum_duration,cumsum_winner,cumsum_hitsTotal,cumsum_hitsSuccessful,cumsum_takedownTotal,cumsum_takedownSuccessful,cumsum_submissionAttempts,cumsum_takeovers,cumsum_accentedHitsTotal,cumsum_accentedHitsSuccessful,cumsum_knockdowns,cumsum_protectionPassage,cumsum_hitsHeadTotal,cumsum_hitsHeadSuccessful,cumsum_hitsBodyTotal,cumsum_hitsBodySuccessful,cumsum_hitsLegsTotal,cumsum_hitsLegsSuccessful,cumsum_accentedHitsPositionDistanceTotal,cumsum_accentedHitsPositionDistanceSuccessful,cumsum_accentedHitsPositionClinchTotal,cumsum_accentedHitsPositionClinchSuccessful,cumsum_accentedHitsPositionParterTotal,cumsum_accentedHitsPositionParterSuccessful,cumsum_winMethods_[DEC],cumsum_winMethods_[DQ],cumsum_winMethods_[KO],cumsum_winMethods_[SUB],current_duration,winner,current_hitsTotal,current_hitsSuccessful,current_takedownTotal,current_takedownSuccessful,current_submissionAttempts,current_takeovers,current_accentedHitsTotal,current_accentedHitsSuccessful,current_knockdowns,current_protectionPassage,current_hitsHeadTotal,current_hitsHeadSuccessful,current_hitsBodyTotal,current_hitsBodySuccessful,current_hitsLegsTotal,current_hitsLegsSuccessful,current_accentedHitsPositionDistanceTotal,current_accentedHitsPositionDistanceSuccessful,current_accentedHitsPositionClinchTotal,current_accentedHitsPositionClinchSuccessful,current_accentedHitsPositionParterTotal,current_accentedHitsPositionParterSuccessful,current_winMethods_[DEC],current_winMethods_[DQ],current_winMethods_[KO],current_winMethods_[SUB],age,eventDate.date,fighterId,fighter_nbr,odds,winnerId,count_of_fights,win_streak,loose_streak,fighterName
2506,762.0,3,61.0,28.0,4.0,3.0,1.0,0.0,58.0,26.0,0.0,1.0,48.0,17.0,5.0,4.0,5.0,5.0,43.0,19.0,3.0,3.0,12.0,4.0,2,0,0,1,300.0,True,12.0,6.0,1.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,2.0,1.0,1.0,3.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,46.0,2011-05-28,935,1,,935.0,2,3,0,Michael McDonald
2713,818.0,4,85.0,40.0,4.0,3.0,1.0,0.0,82.0,38.0,0.0,1.0,70.0,28.0,7.0,5.0,5.0,5.0,59.0,25.0,4.0,3.0,19.0,10.0,2,0,1,1,56.0,True,24.0,12.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,22.0,11.0,2.0,1.0,0.0,0.0,16.0,6.0,1.0,0.0,7.0,6.0,0,0,1,0,46.0,2011-11-19,935,1,,935.0,3,4,0,Michael McDonald
2861,1016.0,5,144.0,56.0,4.0,3.0,1.0,0.0,141.0,54.0,0.0,1.0,125.0,41.0,11.0,8.0,5.0,5.0,115.0,39.0,4.0,3.0,22.0,12.0,2,0,2,1,198.0,True,59.0,16.0,0.0,0.0,0.0,0.0,59.0,16.0,0.0,0.0,55.0,13.0,4.0,3.0,0.0,0.0,56.0,14.0,0.0,0.0,3.0,2.0,0,0,1,0,47.0,2012-04-21,935,1,,935.0,4,5,0,Michael McDonald
3149,1253.0,5,160.0,62.0,5.0,3.0,1.0,0.0,157.0,60.0,0.0,1.0,141.0,47.0,11.0,8.0,5.0,5.0,128.0,44.0,7.0,4.0,22.0,12.0,2,0,2,2,237.0,False,16.0,6.0,1.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,1.0,0.0,0.0,0,0,0,1,48.0,2013-02-16,935,2,,38.0,5,0,1,Michael McDonald
3328,1476.0,6,178.0,71.0,5.0,3.0,3.0,0.0,175.0,69.0,0.0,1.0,158.0,55.0,12.0,9.0,5.0,5.0,146.0,53.0,7.0,4.0,22.0,12.0,2,0,2,3,223.0,True,18.0,9.0,0.0,0.0,2.0,0.0,18.0,9.0,0.0,0.0,17.0,8.0,1.0,1.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0,0,0,1,48.0,2013-08-17,935,2,1.33,935.0,6,1,0,Michael McDonald
3471,1678.0,6,197.0,77.0,5.0,3.0,3.0,0.0,194.0,75.0,0.0,1.0,176.0,60.0,12.0,9.0,6.0,6.0,165.0,59.0,7.0,4.0,22.0,12.0,2,0,2,4,202.0,False,19.0,6.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,18.0,5.0,0.0,0.0,1.0,1.0,19.0,6.0,0.0,0.0,0.0,0.0,0,0,0,1,48.0,2013-12-14,935,2,2.4,782.0,7,0,1,Michael McDonald
4453,1807.0,7,204.0,81.0,5.0,3.0,4.0,0.0,200.0,78.0,0.0,1.0,180.0,62.0,13.0,9.0,7.0,7.0,171.0,62.0,7.0,4.0,22.0,12.0,2,0,2,5,129.0,True,7.0,4.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,51.0,2016-01-02,935,1,1.2,935.0,8,1,0,Michael McDonald
4681,1970.0,7,234.0,95.0,5.0,3.0,4.0,0.0,230.0,92.0,0.0,1.0,209.0,75.0,14.0,10.0,7.0,7.0,198.0,74.0,10.0,6.0,22.0,12.0,2,0,3,5,163.0,False,30.0,14.0,0.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,29.0,13.0,1.0,1.0,0.0,0.0,27.0,12.0,3.0,2.0,0.0,0.0,0,0,1,0,51.0,2016-07-13,935,2,2.5,196.0,9,0,1,Michael McDonald
3210,137.0,1,56.0,38.0,0.0,0.0,0.0,0.0,39.0,23.0,0.0,0.0,22.0,10.0,16.0,12.0,1.0,1.0,2.0,0.0,28.0,19.0,9.0,4.0,0,0,1,0,137.0,True,56.0,38.0,0.0,0.0,0.0,0.0,39.0,23.0,0.0,0.0,22.0,10.0,16.0,12.0,1.0,1.0,2.0,0.0,28.0,19.0,9.0,4.0,0,0,1,0,25.0,2013-04-13,936,2,,936.0,0,1,0,Josh Samman
3947,325.0,2,73.0,49.0,0.0,0.0,0.0,0.0,49.0,27.0,0.0,0.0,31.0,13.0,16.0,12.0,2.0,2.0,12.0,4.0,28.0,19.0,9.0,4.0,0,0,2,0,188.0,True,17.0,11.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,26.0,2014-12-06,936,1,2.44,936.0,1,2,0,Josh Samman
4234,497.0,3,101.0,70.0,0.0,0.0,1.0,0.0,68.0,39.0,0.0,1.0,37.0,16.0,23.0,15.0,8.0,8.0,31.0,16.0,28.0,19.0,9.0,4.0,0,0,2,1,172.0,True,28.0,21.0,0.0,0.0,1.0,0.0,19.0,12.0,0.0,1.0,6.0,3.0,7.0,3.0,6.0,6.0,19.0,12.0,0.0,0.0,0.0,0.0,0,0,0,1,27.0,2015-07-12,936,2,2.1,936.0,2,3,0,Josh Samman
4444,747.0,3,109.0,75.0,2.0,0.0,1.0,1.0,71.0,39.0,0.0,1.0,40.0,16.0,23.0,15.0,8.0,8.0,34.0,16.0,28.0,19.0,9.0,4.0,0,0,2,2,250.0,False,8.0,5.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,27.0,2015-12-19,936,2,1.56,907.0,3,0,1,Josh Samman
4683,976.0,3,115.0,79.0,2.0,0.0,1.0,1.0,77.0,43.0,0.0,1.0,44.0,18.0,25.0,17.0,8.0,8.0,40.0,20.0,28.0,19.0,9.0,4.0,0,0,3,2,229.0,False,6.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,28.0,2016-07-13,936,2,1.48,49.0,4,0,2,Josh Samman
4553,300.0,0,29.0,19.0,1.0,1.0,0.0,0.0,27.0,17.0,0.0,0.0,10.0,3.0,10.0,7.0,7.0,7.0,24.0,15.0,1.0,0.0,2.0,2.0,1,0,0,0,300.0,False,29.0,19.0,1.0,1.0,0.0,0.0,27.0,17.0,0.0,0.0,10.0,3.0,10.0,7.0,7.0,7.0,24.0,15.0,1.0,0.0,2.0,2.0,1,0,0,0,22.0,2016-04-10,937,2,2.65,243.0,0,0,1,Cristina Stanciu
4690,456.0,0,41.0,24.0,1.0,1.0,0.0,0.0,39.0,22.0,0.0,0.0,18.0,5.0,11.0,8.0,10.0,9.0,35.0,19.0,2.0,1.0,2.0,2.0,1,0,1,0,156.0,False,12.0,5.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,8.0,2.0,1.0,1.0,3.0,2.0,11.0,4.0,1.0,1.0,0.0,0.0,0,0,1,0,22.0,2016-07-13,937,2,1.68,539.0,1,0,2,Cristina Stanciu
4038,109.0,0,15.0,2.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,109.0,False,15.0,2.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,25.0,2015-02-14,938,2,3.03,881.0,0,0,1,Cody Pfister
4228,409.0,1,57.0,37.0,5.0,3.0,0.0,0.0,21.0,4.0,0.0,2.0,20.0,4.0,1.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,1,0,0,1,300.0,True,42.0,35.0,4.0,3.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,25.0,2015-07-11,938,1,2.85,938.0,1,1,0,Cody Pfister
4407,450.0,1,59.0,38.0,6.0,4.0,0.0,0.0,23.0,5.0,0.0,2.0,22.0,5.0,1.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,1,0,0,2,41.0,False,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,25.0,2015-12-10,938,2,7.75,263.0,2,0,1,Cody Pfister
4689,750.0,1,92.0,55.0,9.0,5.0,0.0,0.0,45.0,13.0,0.0,3.0,42.0,12.0,3.0,1.0,0.0,0.0,40.0,11.0,3.0,0.0,2.0,2.0,2,0,0,2,300.0,False,33.0,17.0,3.0,1.0,0.0,0.0,22.0,8.0,0.0,1.0,20.0,7.0,2.0,1.0,0.0,0.0,17.0,6.0,3.0,0.0,2.0,2.0,1,0,0,0,26.0,2016-07-13,938,2,3.55,430.0,3,0,2,Cody Pfister
4383,300.0,0,26.0,7.0,1.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,21.0,2.0,2.0,2.0,3.0,3.0,25.0,6.0,1.0,1.0,0.0,0.0,1,0,0,0,300.0,False,26.0,7.0,1.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,21.0,2.0,2.0,2.0,3.0,3.0,25.0,6.0,1.0,1.0,0.0,0.0,1,0,0,0,29.0,2015-11-21,939,2,1.54,901.0,0,0,1,Enrique Marin
4673,600.0,0,41.0,18.0,8.0,2.0,0.0,0.0,35.0,12.0,0.0,1.0,29.0,6.0,3.0,3.0,3.0,3.0,34.0,11.0,1.0,1.0,0.0,0.0,2,0,0,0,300.0,False,15.0,11.0,7.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,8.0,4.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0,30.0,2016-07-09,939,2,4.05,263.0,1,0,2,Enrique Marin
4666,300.0,0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,300.0,False,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,28.0,2016-07-08,940,2,2.28,733.0,0,0,1,Cory Hendricks
4378,276.0,0,40.0,31.0,3.0,1.0,0.0,0.0,25.0,17.0,0.0,1.0,14.0,8.0,8.0,6.0,3.0,3.0,11.0,5.0,7.0,5.0,7.0,7.0,0,0,1,0,276.0,False,40.0,31.0,3.0,1.0,0.0,0.0,25.0,17.0,0.0,1.0,14.0,8.0,8.0,6.0,3.0,3.0,11.0,5.0,7.0,5.0,7.0,7.0,0,0,1,0,28.0,2015-11-14,941,2,3.91,881.0,0,0,1,Anton Zafir
4668,442.0,0,59.0,46.0,5.0,3.0,0.0,0.0,34.0,22.0,0.0,2.0,19.0,9.0,9.0,7.0,6.0,6.0,19.0,9.0,8.0,6.0,7.0,7.0,0,0,2,0,166.0,False,19.0,15.0,2.0,2.0,0.0,0.0,9.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,8.0,4.0,1.0,1.0,0.0,0.0,0,0,1,0,29.0,2016-07-08,941,2,3.84,120.0,1,0,2,Anton Zafir
4469,270.0,0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,270.0,False,6.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,31.0,2016-01-17,942,2,4.15,864.0,0,0,1,Mehdi Baghdad
4649,570.0,0,74.0,31.0,1.0,0.0,0.0,0.0,69.0,26.0,0.0,0.0,58.0,18.0,4.0,2.0,7.0,6.0,58.0,19.0,7.0,3.0,4.0,4.0,1,0,0,1,300.0,False,68.0,29.0,1.0,0.0,0.0,0.0,64.0,25.0,0.0,0.0,53.0,17.0,4.0,2.0,7.0,6.0,54.0,19.0,7.0,3.0,3.0,3.0,1,0,0,0,31.0,2016-07-07,942,2,2.2,213.0,1,0,2,Mehdi Baghdad
3969,64.0,0,12.0,5.0,1.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,0,0,0,1,64.0,False,12.0,5.0,1.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,0,0,0,1,28.0,2014-12-14,943,1,1.47,954.0,0,0,1,Anthony Birchak
4180,161.0,1,53.0,23.0,1.0,1.0,0.0,0.0,48.0,20.0,0.0,0.0,40.0,15.0,4.0,2.0,4.0,3.0,22.0,5.0,15.0,9.0,11.0,6.0,0,0,1,1,97.0,True,41.0,18.0,0.0,0.0,0.0,0.0,39.0,16.0,0.0,0.0,32.0,11.0,3.0,2.0,4.0,3.0,20.0,5.0,15.0,9.0,4.0,2.0,0,0,1,0,29.0,2015-06-06,943,2,2.7,943.0,1,1,0,Anthony Birchak
4356,425.0,1,144.0,50.0,6.0,1.0,0.0,0.0,139.0,47.0,0.0,0.0,111.0,31.0,14.0,5.0,14.0,11.0,106.0,29.0,22.0,12.0,11.0,6.0,0,0,2,1,264.0,False,91.0,27.0,5.0,0.0,0.0,0.0,91.0,27.0,0.0,0.0,71.0,16.0,10.0,3.0,10.0,8.0,84.0,24.0,7.0,3.0,0.0,0.0,0,0,1,0,29.0,2015-11-07,943,2,4.65,22.0,2,0,1,Anthony Birchak
4651,725.0,2,205.0,67.0,6.0,1.0,0.0,0.0,198.0,62.0,0.0,0.0,152.0,36.0,28.0,12.0,18.0,14.0,158.0,43.0,29.0,13.0,11.0,6.0,1,0,2,1,300.0,True,61.0,17.0,0.0,0.0,0.0,0.0,59.0,15.0,0.0,0.0,41.0,5.0,14.0,7.0,4.0,3.0,52.0,14.0,7.0,1.0,0.0,0.0,1,0,0,0,30.0,2016-07-07,943,1,1.46,943.0,3,1,0,Anthony Birchak
4277,300.0,0,39.0,14.0,2.0,1.0,1.0,0.0,22.0,5.0,0.0,1.0,21.0,5.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,3.0,2.0,1,0,0,0,300.0,False,39.0,14.0,2.0,1.0,1.0,0.0,22.0,5.0,0.0,1.0,21.0,5.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,3.0,2.0,1,0,0,0,31.0,2015-08-01,944,2,1.34,872.0,0,0,1,Dileno Lopes
4651,600.0,0,89.0,29.0,5.0,1.0,1.0,0.0,70.0,18.0,0.0,1.0,61.0,17.0,6.0,0.0,3.0,1.0,64.0,14.0,3.0,2.0,3.0,2.0,2,0,0,0,300.0,False,50.0,15.0,3.0,0.0,0.0,0.0,48.0,13.0,0.0,0.0,40.0,12.0,6.0,0.0,2.0,1.0,45.0,11.0,3.0,2.0,0.0,0.0,1,0,0,0,32.0,2016-07-07,944,2,3.05,943.0,1,0,2,Dileno Lopes
3759,300.0,0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0,0,1,0,300.0,False,5.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0,0,1,0,35.0,2014-07-16,945,1,1.59,2152.0,0,0,1,Jerrod Sanders
4235,600.0,1,35.0,26.0,1.0,1.0,0.0,2.0,19.0,12.0,0.0,4.0,12.0,6.0,6.0,6.0,1.0,0.0,9.0,4.0,5.0,4.0,5.0,4.0,1,0,1,0,300.0,True,30.0,23.0,1.0,1.0,0.0,1.0,16.0,10.0,0.0,4.0,10.0,5.0,5.0,5.0,1.0,0.0,8.0,3.0,5.0,4.0,3.0,3.0,1,0,0,0,36.0,2015-07-12,945,2,4.44,945.0,1,1,0,Jerrod Sanders
4654,699.0,1,48.0,36.0,3.0,2.0,0.0,2.0,23.0,14.0,0.0,4.0,16.0,8.0,6.0,6.0,1.0,0.0,10.0,4.0,5.0,4.0,8.0,6.0,1,0,1,1,99.0,False,13.0,10.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0,0,0,1,37.0,2016-07-07,945,2,2.45,696.0,2,0,1,Jerrod Sanders
2055,267.0,1,34.0,23.0,3.0,2.0,2.0,0.0,19.0,8.0,0.0,1.0,18.0,7.0,1.0,1.0,0.0,0.0,16.0,5.0,1.0,1.0,2.0,2.0,0,0,0,1,267.0,True,34.0,23.0,3.0,2.0,2.0,0.0,19.0,8.0,0.0,1.0,18.0,7.0,1.0,1.0,0.0,0.0,16.0,5.0,1.0,1.0,2.0,2.0,0,0,0,1,21.0,2010-01-11,946,1,,946.0,0,1,0,Rory MacDonald
2190,560.0,1,45.0,29.0,5.0,2.0,2.0,0.0,29.0,13.0,0.0,1.0,27.0,12.0,2.0,1.0,0.0,0.0,26.0,10.0,1.0,1.0,2.0,2.0,0,0,1,1,293.0,False,11.0,6.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,21.0,2010-06-12,946,2,,547.0,1,0,1,Rory MacDonald
2487,860.0,2,91.0,53.0,9.0,6.0,2.0,0.0,63.0,27.0,0.0,2.0,56.0,25.0,6.0,1.0,1.0,1.0,35.0,11.0,6.0,1.0,22.0,15.0,1,0,1,1,300.0,True,46.0,24.0,4.0,4.0,0.0,0.0,34.0,14.0,0.0,1.0,29.0,13.0,4.0,0.0,1.0,1.0,9.0,1.0,5.0,0.0,20.0,13.0,1,0,0,0,22.0,2011-04-30,946,2,,946.0,2,1,0,Rory MacDonald
2582,1094.0,3,131.0,80.0,9.0,6.0,4.0,0.0,100.0,51.0,0.0,2.0,90.0,46.0,6.0,1.0,4.0,4.0,44.0,15.0,8.0,2.0,48.0,34.0,1,0,2,1,234.0,True,40.0,27.0,0.0,0.0,2.0,0.0,37.0,24.0,0.0,0.0,34.0,21.0,0.0,0.0,3.0,3.0,9.0,4.0,2.0,1.0,26.0,19.0,0,0,1,0,22.0,2011-08-06,946,2,,946.0,3,2,0,Rory MacDonald
2858,1234.0,4,164.0,101.0,10.0,7.0,4.0,0.0,131.0,70.0,0.0,6.0,120.0,65.0,6.0,1.0,5.0,4.0,46.0,16.0,8.0,2.0,77.0,52.0,1,0,3,1,140.0,True,33.0,21.0,1.0,1.0,0.0,0.0,31.0,19.0,0.0,4.0,30.0,19.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,29.0,18.0,0,0,1,0,23.0,2012-04-21,946,1,,946.0,4,3,0,Rory MacDonald
3076,1534.0,5,220.0,133.0,11.0,7.0,4.0,0.0,181.0,96.0,0.0,6.0,160.0,84.0,15.0,7.0,6.0,5.0,91.0,40.0,13.0,4.0,77.0,52.0,2,0,3,1,300.0,True,56.0,32.0,1.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,40.0,19.0,9.0,6.0,1.0,1.0,45.0,24.0,5.0,2.0,0.0,0.0,1,0,0,0,23.0,2012-12-08,946,2,,946.0,5,4,0,Rory MacDonald
3299,1834.0,6,266.0,153.0,11.0,7.0,4.0,0.0,225.0,114.0,0.0,6.0,195.0,97.0,24.0,12.0,6.0,5.0,135.0,58.0,13.0,4.0,77.0,52.0,3,0,3,1,300.0,True,46.0,20.0,0.0,0.0,0.0,0.0,44.0,18.0,0.0,0.0,35.0,13.0,9.0,5.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,1,0,0,0,24.0,2013-07-27,946,2,1.43,946.0,6,5,0,Rory MacDonald
3441,2134.0,6,300.0,169.0,15.0,10.0,5.0,0.0,256.0,127.0,0.0,7.0,221.0,107.0,29.0,15.0,6.0,5.0,153.0,66.0,14.0,4.0,89.0,57.0,4,0,3,1,300.0,False,34.0,16.0,4.0,3.0,1.0,0.0,31.0,13.0,0.0,1.0,26.0,10.0,5.0,3.0,0.0,0.0,18.0,8.0,1.0,0.0,12.0,5.0,1,0,0,0,24.0,2013-11-16,946,2,1.26,478.0,7,0,1,Rory MacDonald
3551,2434.0,7,383.0,198.0,15.0,10.0,5.0,0.0,339.0,156.0,0.0,7.0,298.0,131.0,34.0,19.0,7.0,6.0,230.0,94.0,16.0,4.0,93.0,58.0,5,0,3,1,300.0,True,83.0,29.0,0.0,0.0,0.0,0.0,83.0,29.0,0.0,0.0,77.0,24.0,5.0,4.0,1.0,1.0,77.0,28.0,2.0,0.0,4.0,1.0,1,0,0,0,25.0,2014-02-22,946,2,1.38,946.0,8,1,0,Rory MacDonald
3700,2734.0,8,462.0,255.0,16.0,11.0,5.0,0.0,367.0,166.0,0.0,8.0,320.0,137.0,39.0,22.0,8.0,7.0,254.0,102.0,16.0,4.0,97.0,60.0,6,0,3,1,300.0,True,79.0,57.0,1.0,1.0,0.0,0.0,28.0,10.0,0.0,1.0,22.0,6.0,5.0,3.0,1.0,1.0,24.0,8.0,0.0,0.0,4.0,2.0,1,0,0,0,25.0,2014-06-14,946,2,1.95,946.0,9,2,0,Rory MacDonald
3865,2822.0,9,480.0,266.0,17.0,11.0,5.0,0.0,385.0,177.0,0.0,8.0,337.0,147.0,40.0,23.0,8.0,7.0,264.0,107.0,17.0,4.0,104.0,66.0,6,0,4,1,88.0,True,18.0,11.0,1.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,17.0,10.0,1.0,1.0,0.0,0.0,10.0,5.0,1.0,0.0,7.0,6.0,0,0,1,0,25.0,2014-10-04,946,2,1.25,946.0,10,3,0,Rory MacDonald
4218,2882.0,9,493.0,268.0,17.0,11.0,5.0,0.0,398.0,179.0,0.0,8.0,349.0,149.0,41.0,23.0,8.0,7.0,277.0,109.0,17.0,4.0,104.0,66.0,6,0,5,1,60.0,False,13.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,26.0,2015-07-11,946,2,1.62,478.0,11,0,1,Rory MacDonald
4633,3182.0,9,534.0,288.0,18.0,11.0,5.0,0.0,439.0,199.0,0.0,8.0,385.0,165.0,46.0,27.0,8.0,7.0,316.0,127.0,19.0,6.0,104.0,66.0,7,0,5,1,300.0,False,41.0,20.0,1.0,0.0,0.0,0.0,41.0,20.0,0.0,0.0,36.0,16.0,5.0,4.0,0.0,0.0,39.0,18.0,2.0,2.0,0.0,0.0,1,0,0,0,27.0,2016-06-18,946,2,1.91,524.0,12,0,2,Rory MacDonald
3637,111.0,1,13.0,6.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,12.0,5.0,1.0,1.0,0.0,0.0,6.0,2.0,7.0,4.0,0.0,0.0,0,0,1,0,111.0,True,13.0,6.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,12.0,5.0,1.0,1.0,0.0,0.0,6.0,2.0,7.0,4.0,0.0,0.0,0,0,1,0,29.0,2014-04-26,947,2,1.91,947.0,0,1,0,Chris Beal
3828,411.0,2,56.0,34.0,2.0,2.0,0.0,1.0,41.0,19.0,0.0,3.0,38.0,16.0,3.0,3.0,0.0,0.0,17.0,3.0,9.0,6.0,15.0,10.0,1,0,1,0,300.0,True,43.0,28.0,2.0,2.0,0.0,1.0,28.0,13.0,0.0,3.0,26.0,11.0,2.0,2.0,0.0,0.0,11.0,1.0,2.0,2.0,15.0,10.0,1,0,0,0,29.0,2014-09-05,947,1,1.21,947.0,1,2,0,Chris Beal
4019,711.0,2,118.0,52.0,4.0,3.0,0.0,1.0,96.0,33.0,0.0,3.0,88.0,25.0,7.0,7.0,1.0,1.0,59.0,13.0,12.0,7.0,25.0,13.0,2,0,1,0,300.0,False,62.0,18.0,2.0,1.0,0.0,0.0,55.0,14.0,0.0,0.0,50.0,9.0,4.0,4.0,1.0,1.0,42.0,10.0,3.0,1.0,10.0,3.0,1,0,0,0,30.0,2015-01-25,947,2,1.54,724.0,2,0,1,Chris Beal
4309,1011.0,2,182.0,79.0,5.0,3.0,0.0,2.0,149.0,49.0,0.0,3.0,137.0,39.0,11.0,9.0,1.0,1.0,104.0,26.0,19.0,10.0,26.0,13.0,3,0,1,0,300.0,False,64.0,27.0,1.0,0.0,0.0,1.0,53.0,16.0,0.0,0.0,49.0,14.0,4.0,2.0,0.0,0.0,45.0,13.0,7.0,3.0,1.0,0.0,1,0,0,0,30.0,2015-08-23,947,1,1.65,950.0,3,0,2,Chris Beal
4642,1230.0,2,247.0,105.0,5.0,3.0,0.0,2.0,213.0,74.0,0.0,3.0,197.0,62.0,15.0,11.0,1.0,1.0,168.0,51.0,19.0,10.0,26.0,13.0,3,0,1,1,219.0,False,65.0,26.0,0.0,0.0,0.0,0.0,64.0,25.0,0.0,0.0,60.0,23.0,4.0,2.0,0.0,0.0,64.0,25.0,0.0,0.0,0.0,0.0,0,0,0,1,31.0,2016-06-18,947,2,2.08,616.0,4,0,3,Chris Beal
