iter	Passed	Remaining
1339	28609	35441
1340	28630	35419
1341	28687	35442
1342	28721	35437
1343	28746	35420
1344	28769	35400
1345	28790	35378
1346	28818	35365
1347	28846	35352
1348	28867	35330
1349	28893	35314
1350	28915	35293
1351	28937	35273
1352	28948	35239
1353	28969	35216
1354	28983	35186
1355	28997	35156
1356	29014	35129
1357	29033	35105
1358	29050	35079
1359	29068	35053
1360	29092	35034
1361	29120	35021
1362	29147	35006
1363	29174	34992
1364	29191	34965
1365	29214	34946
1366	29238	34927
1367	29252	34897
1368	29269	34870
1369	29288	34847
1370	29328	34848
1371	29347	34822
1372	29367	34800
1373	29387	34777
1374	29413	34761
1375	29431	34736
1376	29439	34698
1377	29452	34667
1378	29470	34642
1379	29513	34646
1380	29549	34642
1381	29579	34630
1382	29621	34633
1383	29653	34624
1384	29687	34617
1385	29755	34649
1386	29782	34635
1387	29803	34613
1388	29835	34604
1389	29861	34587
1390	29887	34571
1391	29919	34561
1392	29944	34544
1393	29963	34520
1394	29978	34491
1395	30002	34473
1396	30023	34451
1397	30044	34428
1398	30067	34409
1399	30086	34384
1400	30107	34362
1401	30126	34337
1402	30146	34315
1403	30169	34295
1404	30191	34274
1405	30220	34260
1406	30243	34241
1407	30270	34226
1408	30290	34202
1409	30307	34176
1410	30332	34159
1411	30350	34133
1412	30370	34110
1413	30391	34088
1414	30407	34060
1415	30418	34027
1416	30436	34001
1417	30449	33971
1418	30461	33939
1419	30472	33905
1420	30484	33874
1421	30499	33845
1422	30519	33822
1423	30537	33797
1424	30560	33777
1425	30579	33753
1426	30599	33729
1427	30619	33707
1428	30633	33677
1429	30649	33650
1430	30669	33627
1431	30690	33604
1432	30706	33577
1433	30736	33565
1434	30802	33593
1435	30837	33586
1436	30868	33574
1437	30893	33557
1438	30906	33527
1439	30922	33499
1440	30939	33473
1441	30957	33447
1442	30976	33424
1443	30993	33397
1444	31011	33372
1445	31030	33347
1446	31048	33322
1447	31064	33295
1448	31079	33267
1449	31095	33240
1450	31106	33207
1451	31119	33176
1452	31133	33147
1453	31143	33113
1454	31160	33088
1455	31185	33070
1456	31214	33057
1457	31239	33039
1458	31263	33020
1459	31279	32993
1460	31297	32968
1461	31315	32943
1462	31332	32917
1463	31348	32890
1464	31367	32865
1465	31384	32840
1466	31401	32814
1467	31419	32788
1468	31432	32758
1469	31446	32729
1470	31458	32698
1471	31469	32666
1472	31492	32646
1473	31514	32626
1474	31529	32598
1475	31543	32569
1476	31560	32542
1477	31572	32512
1478	31597	32494
1479	31611	32465
1480	31625	32437
1481	31643	32411
1482	31661	32387
1483	31673	32356
1484	31687	32328
1485	31701	32298
1486	31718	32272
1487	31736	32248
1488	31763	32232
1489	31779	32205
1490	31818	32203
1491	31879	32221
1492	31900	32199
1493	31923	32180
1494	31943	32157
1495	31962	32133
1496	31979	32107
1497	31997	32083
1498	32011	32053
1499	32022	32022
1500	32038	31995
1501	32057	31972
1502	32069	31941
1503	32084	31913
1504	32096	31883
1505	32115	31859
1506	32126	31827
1507	32139	31798
1508	32155	31772
1509	32165	31739
1510	32180	31712
1511	32200	31689
1512	32220	31666
1513	32236	31640
1514	32257	31618
1515	32269	31587
1516	32280	31556
1517	32301	31535
1518	32323	31515
1519	32339	31488
1520	32355	31462
1521	32369	31434
1522	32392	31414
1523	32410	31389
1524	32428	31365
1525	32446	31341
1526	32466	31317
1527	32477	31287
1528	32492	31259
1529	32504	31229
1530	32528	31211
1531	32544	31185
1532	32563	31161
1533	32574	31130
1534	32594	31107
1535	32610	31082
1536	32626	31055
1537	32641	31028
1538	32658	31003
1539	32672	30975
1540	32691	30952
1541	32708	30926
1542	32730	30905
1543	32746	30879
1544	32763	30854
1545	32781	30830
1546	32793	30800
1547	32805	30770
1548	32820	30744
1549	32838	30720
1550	32887	30725
1551	32926	30719
1552	32944	30695
1553	32962	30671
1554	32974	30642
1555	32986	30612
1556	32998	30582
1557	33014	30556
1558	33030	30530
1559	33043	30501
1560	33060	30476
1561	33076	30451
1562	33092	30424
1563	33113	30403
1564	33133	30381
1565	33162	30367
1566	33182	30345
1567	33207	30327
1568	33228	30306
1569	33265	30298
1570	33289	30280
1571	33308	30257
1572	33329	30235
1573	33357	30220
1574	33378	30199
1575	33404	30183
1576	33423	30159
1577	33434	30129
1578	33456	30108
1579	33472	30083
1580	33495	30063
1581	33514	30040
1582	33530	30014
1583	33548	29990
1584	33560	29961
1585	33581	29939
1586	33597	29913
1587	33622	29896
1588	33638	29870
1589	33663	29852
1590	33691	29837
1591	33710	29814
1592	33730	29792
1593	33746	29766
1594	33767	29745
1595	33792	29727
1596	33815	29707
1597	33840	29689
1598	33858	29665
1599	33876	29642
1600	33894	29618
1601	33970	29644
1602	33990	29622
1603	34007	29597
1604	34025	29573
1605	34047	29553
1606	34067	29530
1607	34091	29512
1608	34111	29489
1609	34133	29469
1610	34152	29446
1611	34171	29423
1612	34192	29401
1613	34213	29380
1614	34237	29361
1615	34260	29342
1616	34283	29322
1617	34301	29298
1618	34326	29280
1619	34375	29282
1620	34410	29273
1621	34437	29257
1622	34463	29240
1623	34485	29219
1624	34517	29207
1625	34567	29209
1626	34592	29192
1627	34619	29175
1628	34640	29153
1629	34661	29133
1630	34690	29117
1631	34714	29098
1632	34736	29078
1633	34767	29064
1634	34799	29052
1635	34843	29050
1636	34871	29034
1637	34899	29019
1638	34914	28992
1639	34926	28963
1640	34958	28950
1641	35034	28974
1642	35054	28952
1643	35080	28934
1644	35102	28914
1645	35119	28889
1646	35132	28861
1647	35154	28839
1648	35172	28816
1649	35192	28793
1650	35207	28767
1651	35226	28744
1652	35250	28724
1653	35275	28706
1654	35316	28701
1655	35333	28676
1656	35351	28652
1657	35372	28630
1658	35384	28602
1659	35398	28574
1660	35412	28547
1661	35424	28518
1662	35443	28495
